"id","camid","image_name","x","y","frame_number","seq_id","number_of_points","DateTimeOriginal","label","siteid","imgid","ImageWidth","ImageHeight","deployment","radius","angle","frame_count","deg","new_seq_id","new_seq","sequence_id","radius_err","pixdiff","dist","dist_err","dist_err_new","timediff","time","speed","speed_err","speed_err_new","frames"
982,"CAM_50562","MathuAkru-2015-08-04_13-58-16-CAM50562.jpg",1697.606481,1278.525116,1316,360,6,"2015:08:04 13:58:16","movement","MAK_17","MAK_17 1316",2048,1536,"MAK_17",2.67242282,0.329778127,6,18.8962867,"MAK_17-360","Loc5","MAK_17-360-Loc5",2.58157340531698,87.2296289999999,0.12113829263981,0.117521325125974,0,1,1,0.12113829263981,0.117521325125974,0,2
992,"CAM_50562","MathuAkru-2015-08-04_13-58-00-CAM50562_2.jpg",1195.833022,1196.583146,1306,361,10,"2015:08:04 13:58:00","movement","MAK_17","MAK_17 1306",2048,1536,"MAK_17",3.048660008,0.084124446,16,4.820330771,"MAK_17-361","Loc2","MAK_17-361-Loc2",3.12286520223582,0,0,0,0,2,2,0,0,0,2
984,"CAM_50562","MathuAkru-2015-08-04_13-57-53-CAM50562_1.jpg",965.6362269,1119.236227,1298,361,10,"2015:08:04 13:57:53","movement","MAK_17","MAK_17 1298",2048,1536,"MAK_17",3.741328682,-0.028573205,8,-1.637244623,"MAK_17-361","Loc5","MAK_17-361-Loc5",3.65224347718451,243.09720809732,0.794077625338235,0.789188884965337,0,7,7,0.113439660762605,0.112741269280762,0,8
994,"CAM_50562","MathuAkru-2015-08-04_13-57-39-CAM50562_1.jpg",1159.058449,1179.917708,1288,362,10,"2015:08:04 13:57:39","movement","MAK_17","MAK_17 1288",2048,1536,"MAK_17",3.184455975,0.066120686,18,3.788715289,"MAK_17-362","Loc2","MAK_17-362-Loc2",3.19829219426514,505.153834354657,1.04192965164752,1.04447105222303,0,7,7,0.148847093092503,0.149210150317575,0,8
1002,"CAM_50562","MathuAkru-2015-08-04_13-57-46-CAM50562_2.jpg",612.2796135,1140.048418,1296,362,10,"2015:08:04 13:57:46","movement","MAK_17","MAK_17 1296",2048,1536,"MAK_17",3.196288668,-0.201566318,26,-11.54975001,"MAK_17-362","Loc7","MAK_17-362-Loc7",3.13214729284778,71.1951609,0.121468632684992,0.119438140778327,0,2,2,0.0607343163424961,0.0597190703891635,0,2
1012,"CAM_50562","MathuAkru-2015-08-04_13-57-09-CAM50562.jpg",490.5962397,1132.28843,1286,363,10,"2015:08:04 13:57:09","movement","MAK_17","MAK_17 1286",2048,1536,"MAK_17",3.187647585,-0.261138956,36,-14.96326218,"MAK_17-363","Loc4","MAK_17-363-Loc4",3.28917216688271,38.6691123,0.066047868166871,0.0678010301139084,0,1,1,0.066047868166871,0.0678010301139084,0,2
1004,"CAM_50562","MathuAkru-2015-08-04_13-57-01-CAM50562.jpg",1081.374219,1145.178132,1278,363,10,"2015:08:04 13:57:01","movement","MAK_17","MAK_17 1278",2048,1536,"MAK_17",3.509508971,0.028088748,28,1.609485244,"MAK_17-363","Loc7","MAK_17-363-Loc7",3.5589104904264,502.956155529546,1.34081830223835,1.34919270723318,0,6,6,0.223469717039726,0.22486545120553,0,8
1014,"CAM_50562","MathuAkru-2015-08-04_13-56-38-CAM50562.jpg",1064.243634,1456.776968,1268,364,9,"2015:08:04 13:56:38","movement","MAK_17","MAK_17 1268",2048,1536,"MAK_17",1.677617301,0.019702112,38,1.128931011,"MAK_17-364","Loc4","MAK_17-364-Loc4",1.75033880187408,923.956282604261,0.819714792284852,0.85119507802798,0,7,7,0.11710211318355,0.12159929686114,0,8
1023,"CAM_50562","MathuAkru-2015-08-04_13-55-45-CAM50562.jpg",1312.617667,1441.355702,1248,365,10,"2015:08:04 13:55:45","movement","MAK_17","MAK_17 1248",2048,1536,"MAK_17",1.775383752,0.141298809,47,8.096421777,"MAK_17-365","Loc10","MAK_17-365-Loc10",1.79350861292645,845.872461270882,0.724969351931567,0.732063029653164,0,8,8,0.0906211689914459,0.0915078787066455,0,9
1033,"CAM_50562","MathuAkru-2015-08-04_13-54-34-CAM50562.jpg",1200.776968,1403.680671,1218,366,10,"2015:08:04 13:54:34","movement","MAK_17","MAK_17 1218",2048,1536,"MAK_17",1.873858783,0.086544858,57,4.959020383,"MAK_17-366","Loc5","MAK_17-366-Loc5",1.91916394695344,610.828411398304,0.608216594909166,0.620323558423175,0,7,7,0.0868880849870238,0.0886176512033107,0,9
1043,"CAM_50562","MathuAkru-2015-08-04_13-54-21-CAM50562.jpg",1493.060388,1596.053763,1208,367,10,"2015:08:04 13:54:21","movement","MAK_17","MAK_17 1208",2048,1536,"MAK_17",1.419591075,0.229638314,67,13.15827537,"MAK_17-367","Loc2","MAK_17-367-Loc2",1.62766105038104,837.685574967925,0.581385600749714,0.659880600259273,0,8,8,0.0726732000937142,0.0824850750324091,0,9
1053,"CAM_50562","MathuAkru-2015-08-04_13-30-47-CAM50562_1.jpg",1087.831488,1119.97949,1198,368,10,"2015:08:04 13:30:47","movement","MAK_17","MAK_17 1198",2048,1536,"MAK_17",3.854734111,0.031250039,77,1.790627216,"MAK_17-368","Loc7","MAK_17-368-Loc7",3.8749705400123,365.743340719708,1.10579758054671,1.10831736404436,0,7,7,0.157971082935245,0.158331052006337,0,9
1077,"CAM_50562","MathuAkru-2015-08-04_13-27-14-CAM50562_1.jpg",330.7812691,976.598767,1192,369,20,"2015:08:04 13:27:14","movement","MAK_17","MAK_17 1192",2048,1536,"MAK_17",5.878800857,-0.339379714,101,-19.44645762,"MAK_17-369","Loc3","MAK_17-369-Loc3",5.66392692295157,95.150704936573,1.05836368994571,1.05445009299263,0,5,5,0.211672737989142,0.210890018598525,0,6
1072,"CAM_50562","MathuAkru-2015-08-04_13-27-07-CAM50562.jpg",606.0722577,1054.024358,1187,369,20,"2015:08:04 13:27:07","movement","MAK_17","MAK_17 1187",2048,1536,"MAK_17",4.391078209,-0.204605259,96,-11.72388132,"MAK_17-369","Loc4","MAK_17-369-Loc4",4.41092385218294,252.024876704372,1.25900111556905,1.26015590078166,0,6,6,0.209833519261508,0.210025983463611,0,5
1063,"CAM_50562","MathuAkru-2015-08-04_13-26-58-CAM50562_1.jpg",1067.758187,1119.97949,1178,369,20,"2015:08:04 13:26:58","movement","MAK_17","MAK_17 1178",2048,1536,"MAK_17",3.83384925,0.021422735,87,1.227522701,"MAK_17-369","Loc9","MAK_17-369-Loc9",3.95970032719367,402.847504607328,1.12653594937759,1.14617596041641,0,7,7,0.160933707053941,0.163739422916629,0,9
1089,"CAM_50562","MathuAkru-2015-08-04_10-26-32-CAM50562_1.jpg",1091.63784,1628.305389,1174,370,10,"2015:08:04 10:26:32","movement","MAK_17","MAK_17 1174",2048,1536,"MAK_17",1.307584885,0.033113518,113,1.897404571,"MAK_17-370","Loc2","MAK_17-370-Loc2",1.31816595651493,418.767408744253,0.282652941124361,0.284752248601482,0,3,3,0.0942176470414536,0.0949174162004939,0,4
