"X","r_hn_true","r_hr_true","r_hn_err","r_hr_err","diff_hn","diff_hr","aic_hn_true","aic_hr_true","aic_hn_err","aic_hr_err"
1,7.15738630500827,5.57972645098785,7.49536282949844,6.2471658514466,0.337976524490174,0.667439400458747,195.69483488733,180.129640352003,195.353475536043,180.655983093112
2,9.05662693752696,8.04449079055569,9.37942480563461,8.70224332203995,0.322797868107656,0.65775253148426,240.976319545953,229.164246069365,241.507839847293,231.453290058736
3,10.2273531921208,6.01181953691016,10.4967408985766,6.50818369013477,0.26938770645582,0.496364153224606,262.185744983016,231.551580548146,261.209423616827,233.562030114212
4,7.79843035421206,6.69891893971863,8.10609885744965,7.32464855274354,0.307668503237589,0.625729613024912,239.884059304246,216.675701157781,241.241305766734,219.428600496547
5,8.13351493380035,7.25051798386896,8.43810273688413,7.5023683631717,0.30458780308378,0.251850379302742,212.072912958606,193.318715723017,216.091079258579,197.547726194308
6,6.3958014018372,7.32802505115709,6.67776947463295,7.97864592349384,0.281968072795751,0.650620872336755,200.35097933987,194.456876005912,202.735572529827,199.705212546196
7,7.66513472667925,6.24409283035751,8.09006728698101,6.76336047897958,0.424932560301757,0.51926764862207,227.148912356625,211.592582074012,229.267609906651,215.385873596165
8,6.38113065222567,6.47889185566682,6.73023131440193,6.93704997233637,0.349100662176259,0.458158116669545,196.744186679493,195.693254940418,200.170198648615,200.52875817037
9,7.99250511673633,7.1513361941395,8.35720906462452,7.65882529086116,0.364703947888196,0.507489096721655,224.367414777947,213.890063271335,225.993844365851,217.23107879245
10,7.43814441122614,6.0749323773026,7.82355388984702,6.80802239272457,0.385409478620872,0.73309001542197,231.771319975815,211.105380461522,231.538430542691,213.793743383917
11,7.96010588004172,5.91274057402685,8.24859628422428,6.26622032905996,0.288490404182563,0.353479755033109,246.154806252767,220.879232914879,248.488414409806,226.322704839316
12,6.66766840906192,7.16391530527972,6.98117792798537,7.70350802892787,0.313509518923449,0.539592723648153,198.757778585855,191.903420149948,201.136379296112,195.688366858679
13,8.05679685506309,7.3696940039573,8.29172809522191,8.12808927223918,0.234931240158817,0.758395268281873,249.305728169038,236.282003042979,248.521599584582,237.102821429695
14,9.44470147175589,7.08177743971318,9.77670268864708,7.89404078593739,0.332001216891193,0.812263346224208,245.662889208391,230.684022109359,244.167196899006,232.920178693231
15,6.70526312132338,7.23549335640679,7.115469902438,7.98245062134508,0.410206781114621,0.746957264938288,192.908129612474,191.564115319995,196.273049396647,195.500855305663
16,8.6465010439118,7.0838185402905,8.89267730683474,7.70654025329439,0.246176262922944,0.622721713003886,228.025911994103,218.66189835253,227.880953026958,219.302801806247
17,7.59767726614119,7.57358153208023,7.87916206572926,7.9919408402986,0.281484799588068,0.418359308218376,226.07932598495,220.613992710649,227.213460025208,222.375428604797
18,9.41708632867928,6.88307478720273,9.69377151684325,7.37276956907548,0.27668518816397,0.489694781872752,253.24837342617,235.230492582847,252.971439696681,237.159494609782
19,7.76067664569326,6.92420426534958,7.99080730835641,7.64085825210198,0.230130662663154,0.7166539867524,211.272143923292,203.394613375908,209.658340752074,202.666091548347
20,6.55659912797387,5.60029182299006,6.83651192038615,6.16636181189775,0.279912792412281,0.566069988907694,198.151271128783,185.184076203759,198.837251029151,187.274381841187
